Customer ID,Customer Name,Gender,Total Purchase Amount,Transaction Count,Returns,Age,Cluster
34441,Maria Hernandez,male,1439,3,0.6666667,40.0,1
34442,Sarah Caldwell,female,3597,7,0.42857143,62.0,0
34443,Edwin Murphy,female,7708,8,0.375,59.0,2
34444,Steven Hooper,male,1898,6,0.5,68.0,0
34445,Megan Hunt,male,6455,8,0.875,44.0,2
34446,Kyle Cooper,male,5189,4,0.75,46.0,0
34447,Jason Nelson,male,2967,3,1.0,49.0,0
34448,Andrew Campbell,male,2102,5,0.6,21.0,1
34449,Russell Atkinson,female,1409,2,0.5,45.0,0
34450,Willie Macdonald,male,1755,3,1.0,40.0,1
34451,James Smith,female,4183,5,0.4,53.0,0
34452,Dr. Kevin Smith DVM,male,2374,5,0.8,66.0,0
34453,Julie Tucker,female,4234,6,0.8333333,53.0,0
34454,Paul Hart,male,1452,3,0.33333334,64.0,0
34455,Wanda Fleming,male,3169,5,0.6,18.0,1
34456,Andrew Moore,female,3681,4,0.5,53.0,0
34457,Joseph Stone,male,7718,7,0.0,24.0,2
34458,Jeffrey Thornton,male,1348,1,1.0,43.0,1
34459,Amanda Holden,female,2188,3,1.0,45.0,0
34460,James Meyer,female,4160,4,0.75,46.0,0
34461,Patrick Thomas,female,3227,8,0.375,31.0,2
34462,Kristie Wallace,male,5786,8,0.5,38.0,2
34463,Keith Patterson,female,3327,4,0.75,39.0,1
34464,Wesley Ramos,male,6030,5,0.6,25.0,1
34465,Dawn Gonzalez,female,1150,2,0.5,46.0,0
34466,Rachel Yang,female,4093,6,0.16666667,43.0,2
34467,Shawn Gallagher,male,471,2,0.5,53.0,0
34468,Taylor Miles,female,1107,3,0.6666667,19.0,1
34469,Jeffrey Ramirez,male,4686,6,0.6666667,24.0,1
34470,Nancy Hall,male,3332,4,0.75,45.0,0
34471,Phillip Clark,male,1087,4,0.5,37.0,1
34472,Shane Bradford,male,6831,6,0.5,18.0,2
34473,Steven Larson,male,3688,5,0.8,34.0,1
34474,Christopher Williams,female,6583,7,0.71428573,49.0,2
34475,Renee Sanders,male,3182,4,0.5,42.0,1
34476,William Roberson,male,2372,5,0.8,38.0,1
34477,Carolyn Kim,male,1928,3,0.33333334,20.0,1
34478,Valerie Vega,female,2766,4,1.0,20.0,1
34480,Vincent Mcgrath,male,2195,1,1.0,30.0,1
34481,Joseph Ayers,male,2094,3,0.33333334,56.0,0
34482,Justin Francis,female,1616,4,0.25,48.0,0
34483,Jasmine Hood,male,6790,6,0.5,40.0,2
34484,Brandon Graham,male,2910,5,0.6,23.0,1
34485,Zachary Smith,male,3682,3,0.6666667,31.0,1
34486,Kelly Morris,female,1844,2,0.5,55.0,0
34487,Jose Brewer,female,2542,2,0.5,50.0,0
34488,Scott Martin,female,2612,6,0.33333334,18.0,1
34489,Ryan Chung,male,10284,10,0.4,29.0,2
34490,Felicia Brown,female,876,3,1.0,41.0,1
34491,Bianca Diaz,male,7751,8,0.5,69.0,2
34492,Robert Hays,female,7837,7,0.2857143,67.0,2
34493,Lauren Ferrell,male,6703,8,0.625,41.0,2
34494,Lori Mercado,female,9368,7,0.5714286,63.0,2
34495,Melinda Carter,male,3222,7,0.85714287,48.0,2
34496,Rebecca Holt,female,4723,7,0.5714286,67.0,2
34497,Benjamin Proctor,male,3760,7,0.71428573,27.0,1
34498,Sandra Ross,male,1215,5,0.6,29.0,1
34499,Luke Atkinson,male,2366,4,0.5,62.0,0
34500,Joseph Nguyen,female,2908,4,0.5,39.0,1
34501,Jennifer Mcpherson,male,8497,9,0.44444445,44.0,2
34502,Richard Hernandez,male,2931,3,0.33333334,32.0,1
34503,Kyle Garcia,male,1978,4,0.75,51.0,0
34504,Christopher Watts,male,4469,7,0.71428573,43.0,2
34505,Carrie Decker,female,4329,5,0.6,63.0,0
34506,Carla Harvey,male,6972,6,0.6666667,53.0,2
34507,Meghan Moore,male,2188,3,0.6666667,22.0,1
34508,Danielle Simmons,female,1739,3,0.6666667,41.0,1
34509,Diane Morris,male,1392,3,1.0,43.0,1
34510,Troy Miles,female,1268,4,0.25,69.0,0
34511,Thomas Williams,male,2317,6,0.33333334,34.0,1
34512,Matthew Delgado,male,2579,3,0.6666667,57.0,0
34513,Heather Chaney,female,450,2,1.0,31.0,1
34514,Stacy Meyer,male,14140,13,0.6923077,49.0,2
34515,Connie Zavala,female,1712,3,0.33333334,25.0,1
34516,Timothy Miller,male,5185,6,0.8333333,40.0,2
34517,Jacqueline Fields,female,4208,4,0.5,26.0,1
34518,Jason Little,male,1302,3,0.33333334,47.0,0
34519,Brian Carter,female,1126,2,1.0,33.0,1
34520,Richard Giles,female,4386,5,0.6,22.0,1
34521,Patrick King,male,2704,5,0.6,59.0,0
34522,Mark Olson,female,3464,4,0.75,32.0,1
34523,Thomas Palmer,male,2823,6,0.6666667,26.0,1
34524,Eugene Wright,female,4005,6,0.5,66.0,0
34525,Roger Baker,female,5493,5,0.4,26.0,1
34526,Kelli Sherman,female,1274,2,0.5,43.0,1
34527,Mary Craig,female,9422,9,0.44444445,42.0,2
34528,John Gross,male,6242,6,0.6666667,54.0,2
34529,Kristin Jones,male,6040,9,0.5555556,42.0,2
34530,Victoria Patterson,male,2822,4,0.5,20.0,1
34531,Christopher Todd,female,1675,4,0.5,36.0,1
34533,Max Hale,female,6031,5,0.6,66.0,0
34534,James Lee,male,5223,5,0.4,29.0,1
34535,Anthony Carroll,male,4996,7,0.71428573,46.0,2
34536,Paula Gilbert,female,8344,8,0.75,56.0,2
34537,Tasha Drake,male,4692,6,0.5,51.0,2
34538,William House,male,723,3,0.6666667,64.0,0
34539,Thomas Brown,male,5445,6,0.5,48.0,2
34540,Mary Martinez,female,7498,7,0.42857143,50.0,2
34541,Angela Larson,male,5053,5,0.6,30.0,1
34542,James Smith,female,1071,3,0.6666667,65.0,0
34543,Christopher Miller,male,4932,6,0.33333334,44.0,2
34544,Joseph Vasquez,female,3761,5,0.2,63.0,0
34545,Hailey Ramirez,male,2180,5,0.4,38.0,1
34546,Karen Williams,female,5113,6,0.5,63.0,0
34547,Drew Martinez,female,4826,5,0.6,36.0,1
34548,Brad Clark,female,3889,5,0.8,37.0,1
34549,Denise Madden,female,3259,6,0.5,48.0,0
34550,Duane Chapman,female,3245,7,0.2857143,31.0,1
34551,Walter Moses,female,4042,5,0.4,67.0,0
34552,Paul Anderson,male,3191,5,0.2,19.0,1
34553,Joseph Esparza,female,2731,5,0.6,36.0,1
34554,Cynthia Lin,male,1182,3,0.6666667,54.0,0
34555,Matthew Garrison,male,3101,4,1.0,54.0,0
34556,Paul Andrade,male,9255,6,0.5,68.0,2
34557,Amanda Fowler,male,4659,6,0.5,39.0,2
34558,Christopher Reed,male,4798,4,0.25,53.0,0
34559,Lisa Gonzalez,male,1394,2,0.5,18.0,1
34560,Allen Huff,female,4099,7,0.71428573,35.0,2
34561,Ariel Klein,female,3573,6,0.5,29.0,1
34562,Benjamin Holland,female,6802,10,0.7,69.0,2
34563,Joshua Mccarty,female,1364,3,0.6666667,49.0,0
34564,Sharon Pierce,male,516,1,1.0,34.0,1
34565,Mallory Miller,male,5527,7,0.2857143,68.0,2
34566,Karen Powell,female,1859,7,1.0,68.0,0
34567,Paula Chavez,female,7387,8,0.75,67.0,2
34568,Sean Conrad DDS,male,2395,1,1.0,21.0,1
34569,Melissa Benson,male,4736,5,0.4,24.0,1
34570,Jessica Collins,female,4084,8,0.625,60.0,2
34571,Lori Villegas,female,6588,7,0.71428573,26.0,2
34572,Amanda Nelson,male,4600,5,0.2,67.0,0
34573,Erin Welch,female,3442,5,0.4,18.0,1
34574,Emily Burnett,male,4626,5,0.8,56.0,0
34575,Alexandria Bennett,male,3051,3,1.0,18.0,1
34576,Anthony Russell,male,2503,5,0.8,70.0,0
34577,Chase Myers,female,8352,8,0.75,51.0,2
34578,Cheyenne Montes,female,2925,7,0.85714287,60.0,0
34579,Nancy Molina,female,5320,7,0.42857143,67.0,2
34580,Michelle Smith,female,4249,5,0.6,24.0,1
34581,Jennifer Riley,male,4479,4,0.5,67.0,0
34582,Janice Hansen,female,7240,5,0.6,56.0,2
34583,Jean Evans,male,1818,3,0.33333334,26.0,1
34584,Matthew Fleming,male,9599,11,0.90909094,26.0,2
34585,Thomas Miller,female,3292,7,0.5714286,34.0,1
34586,Gregory Ellison,male,1211,3,0.33333334,63.0,0
34587,Carolyn Wilson,male,6381,10,0.7,64.0,2
34588,Angela Jackson,male,5576,5,0.2,51.0,2
34589,Angela Shannon,male,928,2,0.5,48.0,0
34590,Kimberly King,male,4861,4,0.25,20.0,1
34591,Garrett Bradley,male,1703,4,0.75,59.0,0
34592,Jason Reynolds,male,2476,4,0.5,68.0,0
34593,Alexander Mitchell,female,4343,4,0.5,58.0,0
34594,Patricia Sanchez,male,2718,3,0.6666667,51.0,0
34595,Margaret Hunt,male,5533,8,0.5,55.0,2
34596,Charles Vega,female,1679,2,1.0,19.0,1
34597,Veronica Case,male,2838,5,0.6,25.0,1
34598,Jennifer Holloway,male,1819,2,0.0,44.0,0
34599,William Wilkerson,female,4142,4,1.0,29.0,1
34600,Julia Lopez,male,5065,6,0.6666667,27.0,1
34601,Nicholas Fisher,male,5432,10,0.9,59.0,2
34602,Gwendolyn Young,female,3029,5,0.4,31.0,1
34603,Susan Lopez,female,2856,5,0.4,50.0,0
34604,Charles Flores,male,4704,4,0.5,47.0,0
34605,Robin Hall,female,1708,2,0.5,68.0,0
34606,James Thompson,female,2820,3,0.0,22.0,1
34607,Ronald Gill,male,7468,7,0.85714287,24.0,2
34608,Stephanie Jackson,male,4979,4,1.0,55.0,0
34609,Lisa Morris,male,1224,1,0.0,37.0,1
34610,Nicole Schroeder,female,5868,8,0.25,48.0,2
34611,Kaitlyn Douglas,female,4730,4,0.5,21.0,1
34612,Lisa Barr,male,5262,5,0.6,20.0,1
34613,Rachel Miller,male,2880,4,0.25,69.0,0
34614,Stephen Johnson Jr.,female,3739,5,0.4,48.0,0
34615,Karen Wright,male,1992,2,0.5,48.0,0
34616,Joe James,female,5691,7,0.14285715,53.0,2
34617,Kevin Jackson,male,2932,4,0.25,28.0,1
34618,Wayne Montoya,female,5121,5,0.6,42.0,2
34619,Jorge Gibson,male,5845,8,0.625,47.0,2
34620,Sydney Blake,female,3842,4,0.75,67.0,0
34621,Andrea Moore,male,2133,5,0.8,36.0,1
34622,Phillip Daniels,female,4611,6,0.33333334,25.0,1
34623,Teresa Boyd,male,2720,3,0.33333334,58.0,0
34624,Andrew Carlson,male,1900,6,0.6666667,46.0,0
34625,Stephanie Barnes,male,2501,4,0.75,65.0,0
34626,Gabriel Hoover,female,9861,12,0.75,21.0,2
34627,Katie White,male,2265,1,1.0,40.0,1
34628,Chase Snow,male,2301,3,0.33333334,70.0,0
34629,Karen Beck,female,3708,3,0.33333334,18.0,1
34630,William Martinez,male,4278,7,0.5714286,47.0,2
34631,Dana Huffman,female,5797,7,0.5714286,28.0,2
34632,Sean Riley,female,1284,4,0.25,18.0,1
34633,Megan Reed,male,189,1,0.0,42.0,0
34634,Kelly Ortiz,male,1378,4,0.25,39.0,1
34635,Kenneth Davis,female,6287,10,0.5,27.0,2
34636,Larry Harris,male,4388,7,0.14285715,26.0,2
34637,Bailey Lara,male,6002,7,0.5714286,26.0,2
34638,Karen Cooper,female,3314,4,0.75,42.0,1
34639,Cory Snyder,female,1346,4,0.75,28.0,1
34640,Alan Ferguson,male,7123,8,0.625,47.0,2
34641,Laura Ruiz,male,748,3,0.6666667,33.0,1
34642,Holly Wang,male,3619,5,1.0,31.0,1
34643,Amber Lewis,female,2694,5,0.8,68.0,0
34644,Mark Williams,male,175,2,0.5,44.0,0
34645,Mary Richards,male,561,2,0.5,32.0,1
34646,Ryan Buck,female,3672,6,0.5,59.0,0
34647,Michael Marks,female,4592,7,0.42857143,61.0,2
34648,Alexis Johnson,male,2961,2,0.5,29.0,1
34649,Melanie Strickland,male,3036,4,0.25,56.0,0
34650,Brittany Williams,female,1766,3,0.6666667,60.0,0
34651,John Hernandez,female,7890,10,0.6,48.0,2
34652,Joseph Davila,female,7888,9,0.44444445,67.0,2
34653,Charles Mendoza,female,4052,3,1.0,28.0,1
34654,Christina Rangel,female,5022,7,0.5714286,52.0,2
34655,Renee Clements,male,7398,7,0.42857143,54.0,2
34656,Lauren Howard,female,4103,5,0.4,28.0,1
34657,John Stanley,male,4361,6,0.5,62.0,0
34658,Damon Patrick,male,858,2,0.5,35.0,1
34659,Karen Johnson,female,3327,4,0.75,59.0,0
34660,Christopher Ferrell,male,850,2,1.0,25.0,1
34661,Harold Kramer,male,2480,7,0.42857143,66.0,0
34662,Dakota Bell,female,6469,7,0.42857143,67.0,2
34663,Tiffany Perez,female,8988,9,0.5555556,68.0,2
34664,Jennifer Olsen,female,4652,5,0.6,33.0,1
34665,Courtney Baker,male,7205,6,0.33333334,47.0,2
34666,Lori Hooper,female,1588,3,1.0,26.0,1
34667,Cassandra Martin,male,4053,5,0.2,22.0,1
34668,Rhonda Mills,female,2394,3,1.0,69.0,0
34669,William Garcia,male,3106,3,1.0,56.0,0
34670,Nicholas Reese,female,3874,4,0.75,44.0,1
34671,Heather Martinez,male,95,1,1.0,63.0,0
34672,David Aguilar,male,1718,3,0.33333334,41.0,1
34673,Jessica Stevens,female,10412,9,0.44444445,62.0,2
34674,Robert Williamson,female,2385,4,0.5,28.0,1
34675,Jonathan Williams,female,4040,9,0.6666667,47.0,2
34676,Wayne Spears,female,2117,3,1.0,53.0,0
34677,Benjamin Marsh,female,3366,8,0.625,40.0,2
34678,Troy Barnes,female,2944,6,0.5,57.0,0
34679,Trevor Charles,female,4594,6,0.16666667,25.0,1
34680,Ian Gray,female,3819,5,0.4,65.0,0
34681,Kevin Nicholson,male,2056,5,0.6,40.0,1
34682,Sharon Gray,female,5144,8,0.75,40.0,2
34683,Kelly Jones,male,3653,4,0.25,52.0,0
34684,Bridget Wallace,female,4253,5,0.2,35.0,1
34685,Belinda Cooper,female,1893,3,0.33333334,40.0,1
34686,Dr. James Moody DVM,female,6028,6,0.33333334,46.0,2
34688,Joseph Conner,female,3252,5,0.8,21.0,1
34689,Joe Gibson,female,6500,8,0.125,65.0,2
34690,Jacob Hickman,male,8948,8,0.5,49.0,2
34691,Zachary Turner,male,4144,4,0.75,40.0,1
34692,Mrs. Stephanie Greer,female,7509,7,0.2857143,34.0,2
34693,Jonathan Harris,female,8086,7,0.5714286,23.0,2
34694,Michele Garcia,male,6575,4,0.5,38.0,2
34695,Dylan Boyd,male,7775,6,0.33333334,38.0,2
34696,John Dominguez,female,8040,10,0.7,25.0,2
34697,Kimberly Werner,male,6767,7,0.71428573,59.0,2
34698,Stephen Charles,female,1351,3,0.6666667,68.0,0
34699,Colleen Tate,male,5663,6,0.8333333,34.0,2
34700,Jennifer Hoffman,male,4926,6,0.33333334,48.0,2
34701,Katherine Schroeder,female,2052,4,0.25,35.0,1
34702,Nathan Gonzalez,female,5246,7,0.85714287,24.0,2
34703,Zachary Rodriguez,female,3749,5,0.6,54.0,0
34704,Antonio Martinez,male,4472,5,0.8,40.0,1
34705,Jason Hurley,male,6897,8,0.75,35.0,2
34706,Veronica Stewart,female,2503,3,0.0,29.0,1
34707,George Mcdonald,male,4664,5,0.8,39.0,1
34708,Rachel Hart,female,6335,5,0.6,59.0,2
34709,Robert Zamora,male,1672,2,1.0,21.0,1
34710,Tyler Reed,male,5573,6,0.5,67.0,2
34711,Gregory Allen,male,1322,5,0.4,45.0,0
34712,Rodney Moore,male,3448,5,0.4,21.0,1
34713,Nicholas Miles,male,4385,3,1.0,33.0,1
34714,Michael Lopez,male,5344,7,0.42857143,32.0,2
34715,Paul Hall,female,6713,7,0.2857143,61.0,2
34716,John Howard,female,4184,6,0.6666667,32.0,1
34717,Thomas Jones,male,1446,1,1.0,47.0,0
34718,Matthew Sanchez,male,8546,8,0.75,32.0,2
34719,Christopher Bond,male,1405,4,0.5,42.0,1
34720,Laura Powers,female,5778,6,0.6666667,57.0,2
34721,Angela Robertson,male,2191,3,0.6666667,24.0,1
34722,Arthur Bailey,female,2892,4,0.5,19.0,1
34723,Randall Smith,male,2638,4,1.0,27.0,1
34724,Heather Williams,female,1851,3,1.0,50.0,0
34725,Stephen Cook,male,1481,4,0.75,43.0,1
34726,Jeffery Miles,female,4287,5,0.6,27.0,1
34727,Susan Warren,male,1814,4,1.0,50.0,0
34728,Matthew Barr,male,665,2,0.0,20.0,1
34729,Heidi Hall,male,2346,3,0.33333334,57.0,0
34730,Robert Gonzalez,female,3051,6,0.33333334,61.0,0
34731,Tamara Johnson,female,2950,5,0.8,68.0,0
34732,Lisa Conner,male,1258,4,0.5,42.0,1
34733,Austin Wheeler,female,2100,4,1.0,51.0,0
34734,Monique Richards,male,6201,6,0.6666667,45.0,2
34735,Micheal Wilkerson,male,3507,3,0.0,57.0,0
34736,Melissa Gilbert,male,5375,5,1.0,38.0,2
34737,Barbara Wilson,male,5326,6,0.33333334,47.0,2
34738,Sean Barnett,female,3029,5,0.6,28.0,1
34739,Brittney Garcia,male,2988,5,0.8,43.0,1
34740,Pamela Ochoa,female,2911,5,0.6,68.0,0
34741,Jacob Perkins,male,4246,7,0.5714286,36.0,2
34742,Michelle Andersen,female,2544,4,0.75,52.0,0
34743,Valerie Russell,male,4690,6,1.0,57.0,2
34744,Carmen Diaz,male,4886,7,0.42857143,48.0,2
34745,Casey Crawford,female,2273,3,1.0,43.0,1
34746,Holly Hall,female,4739,7,0.42857143,59.0,2
34747,James Mcintosh,male,3234,6,0.16666667,43.0,1
34748,Jaime Oneill,female,1367,3,0.6666667,53.0,0
34749,Juan Jones,male,2266,5,0.8,23.0,1
34750,Laura Ryan,female,1733,3,1.0,62.0,0
34751,Joanna Diaz,male,3971,3,0.33333334,22.0,1
34752,Thomas Sanders,male,1780,3,0.33333334,54.0,0
34753,Daryl Jones,female,5737,7,0.5714286,47.0,2
34754,Stephanie Williams,male,458,2,0.5,54.0,0
34755,Doris Higgins,female,5432,8,0.25,27.0,2
34756,Allison Summers,male,7051,7,0.2857143,21.0,2
34757,Levi Frank,female,6242,8,0.75,63.0,2
34758,Brianna West,female,6380,10,0.3,67.0,2
34759,Chad Trujillo,male,2376,4,0.5,68.0,0
34760,Joshua Mata,male,4356,5,0.8,47.0,0
34761,Mary Davis,male,3780,3,1.0,55.0,0
34762,James Buck,male,4071,4,0.75,23.0,1
34763,Danielle Williamson,male,7045,6,0.8333333,49.0,2
34764,Jo Lewis,female,5539,5,0.8,46.0,2
34765,Shawn Harris,male,2935,5,0.0,19.0,1
34766,Robert Owens,male,4612,8,0.5,20.0,2
34767,Martha Grant,female,420,1,1.0,23.0,1
34768,Troy Watson,male,6085,4,1.0,46.0,2
34769,Dana Smith,female,4226,5,1.0,27.0,1
34770,Eugene Hodge,female,5535,4,0.5,36.0,1
34771,Antonio Gibson,male,4314,5,0.6,20.0,1
34772,Mark Rivera,female,2054,3,0.33333334,70.0,0
34773,Justin Sampson,male,5581,6,0.8333333,39.0,2
34774,Pamela Kelly,female,5432,4,0.0,60.0,0
34775,Angel Jones,female,1560,3,0.6666667,50.0,0
34776,Melissa Acevedo,female,9284,8,0.25,60.0,2
34777,Cindy Larson,female,5540,9,0.7777778,59.0,2
34778,Jenny Santos,male,3793,5,0.6,70.0,0
34779,Elizabeth Williams,female,6557,8,0.75,27.0,2
34780,Lori Nolan,male,4244,6,0.5,40.0,2
34781,John Williams,female,3494,4,1.0,34.0,1
34782,Earl Hill,male,108,1,1.0,39.0,1
34783,Jeremy Mills,female,1753,5,0.6,29.0,1
34784,Chase Moore,male,4545,7,0.2857143,33.0,2
34785,Donald Rodriguez,female,6173,5,0.4,21.0,1
34786,Jennifer Gordon,female,4498,4,0.25,50.0,0
34787,April Jones,male,7207,8,0.5,31.0,2
34788,Tonya Mclaughlin,female,2079,4,1.0,42.0,1
34789,Jonathan Smith,male,2766,3,0.33333334,30.0,1
34790,Steven Ferrell,male,1388,3,1.0,25.0,1
34791,Steven Oliver,female,1906,5,0.4,65.0,0
34792,Carly Lambert,male,2898,5,0.4,48.0,0
34793,Joshua Sullivan,female,3743,5,0.6,57.0,0
34794,Patty Wilson,male,7954,7,0.42857143,45.0,2
34795,Mark Guerrero,female,4780,6,0.5,29.0,1
34796,Cynthia Rogers,female,4729,4,1.0,68.0,0
34797,Deborah Murphy,female,7112,9,0.5555556,62.0,2
34798,Raymond Barrett,female,4122,4,0.0,69.0,0
34799,Kimberly Evans,male,5146,5,0.8,57.0,0
34800,Sue Hobbs,male,5720,7,0.71428573,54.0,2
34801,David Murray,female,10202,12,0.5833333,22.0,2
34802,Vanessa Gomez,male,11612,13,0.6923077,40.0,2
34803,Andrew Parker,female,3876,6,0.5,50.0,0
34804,Stephen Rosales,male,8857,9,0.22222222,38.0,2
34805,Robert Davidson,female,5698,8,0.625,57.0,2
34806,Christopher Myers,male,6489,6,0.33333334,57.0,2
34807,Jacqueline Montgomery,male,6861,6,0.8333333,45.0,2
34808,Stacy Miller,male,3647,4,0.75,47.0,0
34809,Kristen Mills,female,1940,2,0.5,43.0,1
34810,Madison Owen,female,2415,6,0.6666667,63.0,0
34811,Frank Reyes,female,2992,4,0.5,45.0,0
34812,Aimee Malone,male,10705,10,0.7,28.0,2
34813,Richard Bray,male,862,3,1.0,70.0,0
34814,Veronica Snyder,female,3862,4,0.75,26.0,1
34815,Melissa Lowe,female,2316,3,0.33333334,26.0,1
34816,Patricia King,female,6382,6,0.5,56.0,2
34817,Tommy Liu,female,5684,8,0.5,49.0,2
34818,Ann Singleton,female,6103,7,0.71428573,27.0,2
34819,Jason Watkins,male,3624,3,0.6666667,63.0,0
34820,Dr. Austin Dominguez,female,2784,5,0.6,24.0,1
34821,Brian Wiley,male,1517,4,1.0,67.0,0
34822,Catherine Wright,male,4672,7,0.42857143,29.0,2
34823,Clayton Brown,male,1267,3,0.6666667,19.0,1
34824,Samantha Hall,male,3302,5,0.8,25.0,1
34825,Brooke Johnson,female,7840,6,0.8333333,49.0,2
34826,Michelle Eaton,male,5194,4,0.75,60.0,0
34827,Anna Lewis,male,6088,6,0.8333333,46.0,2
34828,Angela Hart,female,3823,6,0.5,45.0,0
34829,Samantha Calderon,male,3593,4,0.75,20.0,1
34830,Kerri Blevins,female,2267,3,0.6666667,58.0,0
34831,Deborah Robinson,female,6730,5,1.0,48.0,2
34832,Katherine Johnson,female,4266,5,0.4,44.0,0
34833,Kayla Haynes,female,414,1,0.0,65.0,0
34834,Karen Cobb,female,1289,5,0.6,70.0,0
34835,Jennifer Gomez,female,4184,7,0.14285715,31.0,2
34836,Diana Berger,female,4145,3,1.0,43.0,1
34837,Crystal Salazar,male,5964,8,0.25,37.0,2
34838,Spencer Lopez,female,2904,6,0.6666667,61.0,0
34839,Joshua Bartlett,male,1617,3,0.6666667,51.0,0
34840,Shirley Burch,male,3792,5,0.6,46.0,0
34841,Lawrence Arnold,female,4871,5,0.8,66.0,0
34842,Adrian Davis,male,1545,4,0.5,54.0,0
34843,Jasmine Murphy,male,5209,5,0.4,51.0,0
34844,Jason Clark,male,5828,6,0.6666667,66.0,2
34845,Derek Cruz,female,6382,6,0.6666667,37.0,2
34846,Autumn Lee,female,3416,5,0.6,62.0,0
34847,Scott Avila,male,3069,5,0.8,62.0,0
34848,Ashley Torres,male,5537,6,0.6666667,34.0,2
34849,Sarah Bowman,male,4809,5,0.8,32.0,1
34850,Joseph Reed,female,1256,4,0.75,47.0,0
34851,Jacob Walker,female,11373,8,0.5,48.0,2
34852,Danielle Harrison,male,2703,3,0.33333334,67.0,0
34853,Mary Benitez,female,460,2,1.0,68.0,0
34854,Jennifer Rivas,male,4844,6,0.5,60.0,0
34855,Nicole Lopez,female,52,1,0.0,68.0,0
34856,Allison Joseph,female,1212,1,1.0,58.0,0
34857,Alexander Morse,male,4216,8,0.25,57.0,2
34858,Joseph Anderson,male,1497,4,0.5,41.0,1
34859,Jennifer Chapman,male,1374,5,0.8,34.0,1
34860,Carmen Mcintosh,female,4603,9,0.5555556,44.0,2
34861,Paul Gaines,female,2700,4,0.75,34.0,1
34862,Jonathan Swanson,male,3552,6,0.5,36.0,1
34863,Jennifer Odonnell,female,492,1,1.0,66.0,0
34864,Michael Baird,male,2989,3,0.6666667,45.0,0
34865,Melissa Lewis,male,7689,8,0.75,41.0,2
34866,William Krause,female,5551,6,0.6666667,63.0,2
34867,Ronald Jones,female,8064,7,0.71428573,48.0,2
34868,William Peterson,male,70,1,0.0,31.0,1
34869,Jose Stanton,female,1476,5,0.6,41.0,1
34870,Jamie Bell,female,1361,4,0.75,42.0,1
34871,Mary Campos,male,2130,4,0.5,65.0,0
34872,Joseph Humphrey,male,3373,4,0.5,45.0,0
34873,Mackenzie Mcdowell,male,7138,5,0.8,30.0,2
34874,Kristi Mccormick,male,4618,4,0.5,53.0,0
34875,Norman Alvarez,male,4000,7,0.85714287,60.0,2
34876,Julie Farley,male,5899,5,0.8,50.0,2
34877,Leslie Phillips,female,2774,2,0.5,51.0,0
34878,David Hernandez,male,708,2,0.5,63.0,0
34879,Christian Bell,female,5715,7,0.2857143,20.0,2
34880,Oscar Garcia,female,5482,7,0.85714287,29.0,2
34881,Dr. Karen Murphy,female,4136,6,0.6666667,43.0,2
34882,Bonnie Decker,male,6116,6,0.8333333,19.0,2
34883,Daniel King,male,2580,3,0.33333334,66.0,0
34884,Hannah Brown,male,7339,10,0.2,69.0,2
34885,Robert Adkins,female,4413,5,0.8,18.0,1
34886,Brent Stewart,male,3030,4,0.25,40.0,1
34887,Steven Mann,male,6395,7,0.42857143,27.0,2
34888,Michelle Andrews,male,5868,6,0.5,35.0,2
34889,Randy Morales,male,2092,6,0.5,55.0,0
34890,Angel Powell,female,3534,5,0.8,62.0,0
34891,Ann Baker,female,2147,4,0.5,46.0,0
34892,Laurie Palmer,female,11187,12,0.5,46.0,2
34893,Crystal Willis,male,3554,5,0.6,53.0,0
34894,Mark Fletcher,male,1233,2,0.5,56.0,0
34895,Allison Carter,female,3766,3,0.33333334,20.0,1
34896,Brenda Allison,female,4786,4,1.0,41.0,1
34897,Kelly Estrada,female,5580,6,0.6666667,59.0,2
34898,Marisa Garcia,male,3344,6,0.33333334,47.0,0
34899,Linda Herrera,male,7687,7,0.71428573,61.0,2
34900,Robert Oconnor,male,3050,4,0.75,66.0,0
34901,Donna Morgan,male,5740,7,0.71428573,64.0,2
34902,Joshua Smith,male,1524,1,0.0,42.0,1
34903,Dakota Erickson,male,6039,4,0.75,18.0,1
34904,Anthony Bowman,female,4261,8,0.375,38.0,2
34905,Robert Stewart,male,7684,10,0.2,43.0,2
34906,Todd Michael,female,661,2,1.0,47.0,0
34907,Rebecca Barry,female,3289,4,0.5,26.0,1
34908,Theresa Garcia,male,5031,7,1.0,56.0,2
34909,Robert Bird,female,2253,4,0.5,49.0,0
34910,Carlos Perez,female,4231,6,0.6666667,60.0,0
34911,Betty Durham,female,3581,7,0.42857143,58.0,0
34912,Jenna Hughes,female,7479,9,0.7777778,18.0,2
34913,David Leon,male,3486,8,0.75,54.0,2
34914,Willie Richardson,female,1642,2,0.0,36.0,1
34915,Molly Weaver,female,4700,6,0.8333333,55.0,2
34916,Anita Miller,male,4382,4,1.0,66.0,0
34917,Katie Rios,female,712,2,0.0,32.0,1
34918,Devin Morris,female,2542,4,0.0,63.0,0
34919,Allison Bowman,female,2364,4,0.5,49.0,0
34920,Justin Phillips,male,5934,6,0.8333333,49.0,2
34921,Luis Lewis,male,1148,4,0.75,60.0,0
34922,Joseph Richmond PhD,female,4424,5,0.4,69.0,0
34923,Thomas Rogers,male,4181,5,0.8,41.0,1
34924,Laurie Smith,male,7883,8,0.25,51.0,2
34925,Brendan Luna,female,2878,8,0.625,22.0,1
